As of:,30-Sep-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00189,InTrader,13063BWV0,CALIFORNIA ST,State and Political Subdivisions,State and Political Subdivisions,United States,AFS," 15,000,000 "," 15,000,000 "," 16,567,243 "," 17,144,400 "," 577,157 "," 577,157 ",  , Municipal Bond , Municipal Bond ,,,2.9738%,Due after one year through five years,NA,A+ to A-,A,, -   , -   ,1223110,1291045,2,3A,Treasury,0332041776," 16,567,243 ", -   ," 16,567,243 ",2012,FIST04A ,200,9/24/2012,1.90024,0.0190024, 0.019 ,110.4482875,13063BWV000189AFS,#N/A,Municipal Securities,Yes
00189,InTrader,57582PC73,MASSACHUSETTS ST,State and Political Subdivisions,State and Political Subdivisions,United States,AFS," 15,000,000 "," 15,000,000 "," 16,740,997 "," 17,038,200 "," 297,203 "," 297,203 ",  , Municipal Bond , Municipal Bond ,,,1.9566%,Due after one year through five years,NA,AAA to AA-,AA+,, -   , -   ,1223110,1291045,2,3A,Treasury,0332041691," 16,740,997 ", -   ," 16,740,997 ",2011,FIST04A ,200,9/24/2012,1.25026,0.0125026, 0.013 ,111.6066451,57582PC7300189AFS,#N/A,Municipal Securities,Yes
00189,InTrader,57582PC57,MASSACHUSETTS ST,State and Political Subdivisions,State and Political Subdivisions,United States,AFS," 16,100,000 "," 16,100,000 "," 16,931,992 "," 16,997,736 "," 65,744 "," 65,744 ",  , Municipal Bond , Municipal Bond ,,,0.8611%,Due after one year through five years,NA,AAA to AA-,AA+,, -   , -   ,1223110,1291045,2,3A,Treasury,0332041689," 16,931,992 ", -   ," 16,931,992 ",2011,FIST04A ,200,9/24/2012,0.55026,0.0055026, 0.006 ,105.1676512,57582PC5700189AFS,#N/A,Municipal Securities,Yes
00189,InTrader,576000NN9,MASSACHUSETTS ST SCH BLDG AUTH,State and Political Subdivisions,State and Political Subdivisions,United States,AFS," 14,000,000 "," 14,000,000 "," 16,265,220 "," 16,776,480 "," 511,260 "," 511,260 ",  , Municipal Bond , Municipal Bond ,,,3.2245%,Due after five years through ten years,NA,AAA to AA-,AA,, -   , -   ,1223110,1291045,2,3B,Treasury,0332050657," 16,265,220 ", -   ," 16,265,220 ",2012,FIST04A ,210,6/28/2013,2.06042,0.0206042, 0.021 ,116.18014,576000NN900189AFS,#N/A,Municipal Securities,Yes
00189,InTrader,040580FG2,ARIZONA SCH FACS BRD REV,State and Political Subdivisions,State and Political Subdivisions,United States,AFS," 16,130,000 "," 16,130,000 "," 16,734,369 "," 16,714,229 "," (20,140)",  ," (20,140)", Municipal Bond , Municipal Bond ,,,0.0064%,Due after one year through five years,> 12 months,AAA to AA-,AAA,, -   , -   ,1223110,1291045,2,3B,Treasury,0332041496," 16,734,369 ", -   ," 16,734,369 ",2005,FIST04A ,210,9/24/2012,0.00405,0.0000405, -   ,103.7468603,040580FG200189AFS,#N/A,Municipal Securities,Yes
00189,InTrader,574193HT8,MARYLAND ST,State and Political Subdivisions,State and Political Subdivisions,United States,AFS," 13,945,000 "," 13,945,000 "," 16,069,253 "," 16,710,433 "," 641,180 "," 641,180 ",  , Municipal Bond , Municipal Bond ,,,4.4118%,Due after five years through ten years,NA,AAA to AA-,AAA,, -   , -   ,1223110,1291045,2,3A,Treasury,0811001006," 16,069,253 ", -   ," 16,069,253 ",2013,fibr04a ,200,7/24/2013,2.81911,0.0281911, 0.028 ,115.2330774,574193HT800189AFS,#N/A,Municipal Securities,Yes
00189,InTrader,64990HNC0,THIRD GEN RESOLUTION-ST UNIV E,State and Political Subdivisions,State and Political Subdivisions,United States,AFS," 15,000,000 "," 15,000,000 "," 16,507,826 "," 16,665,300 "," 157,474 "," 157,474 ",  , Municipal Bond , Municipal Bond ,,,1.7221%,Due after one year through five years,NA,AAA to AA-,AA,, -   , -   ,1220006,1291102,2,3B,Treasury,0332041384," 16,507,826 ", -   ," 16,507,826 ",2012,FIST04  ,230,9/24/2012,1.10043,0.0110043, 0.011 ,110.0521707,64990HNC000189AFS,#N/A,Municipal Securities,Yes
00189,InTrader,64986AY21,NEW YORK ST ENVRMNTOL FACS COR,State and Political Subdivisions,State and Political Subdivisions,United States,AFS," 14,550,000 "," 14,550,000 "," 16,397,370 "," 16,652,912 "," 255,542 "," 255,542 ",  , Municipal Bond , Municipal Bond ,,,2.2959%,Due after five years through ten years,NA,AAA to AA-,AAA,, -   , -   ,1223110,1291045,2,3B,Treasury,0332041483," 16,397,370 ", -   ," 16,397,370 ",2012,FIST04A ,210,9/24/2012,1.46707,0.0146707, 0.015 ,112.6966983,64986AY2100189AFS,#N/A,Municipal Securities,Yes
00189,InTrader,92817SYA0,VIRGINIA ST PUBLIC SCH AUTH,State and Political Subdivisions,State and Political Subdivisions,United States,AFS," 15,600,000 "," 15,600,000 "," 16,544,895 "," 16,633,500 "," 88,605 "," 88,605 ",  , Municipal Bond , Municipal Bond ,,,1.0490%,Due after one year through five years,NA,AAA to AA-,AA+,, -   , -   ,1223110,1291045,2,3B,Treasury,0332041594," 16,544,895 ", -   ," 16,544,895 ",2012,FIST04A ,210,9/24/2012,0.67029,0.0067029, 0.007 ,106.0570167,92817SYA000189AFS,#N/A,Municipal Securities,Yes
00189,InTrader,34153PN46,FLORIDA ST BRD OF EDU PUBLIC E,State and Political Subdivisions,State and Political Subdivisions,United States,AFS," 15,370,000 "," 15,370,000 "," 16,373,006 "," 16,555,334 "," 182,328 "," 182,328 ",  , Municipal Bond , Municipal Bond ,,,1.6281%,Due after one year through five years,NA,AAA to AA-,AA+,, -   , -   ,1223110,1291045,2,3A,Treasury,0332041672," 16,373,006 ", -   ," 16,373,006 ",2012,FIST04A ,200,9/24/2012,1.04033,0.0104033, 0.010 ,106.5257397,34153PN4600189AFS,#N/A,Municipal Securities,Yes
00189,InTrader,13063BWW8,CALIFORNIA ST,State and Political Subdivisions,State and Political Subdivisions,United States,AFS," 14,000,000 "," 14,000,000 "," 15,683,357 "," 16,361,100 "," 677,743 "," 677,743 ",  , Municipal Bond , Municipal Bond ,,,3.4120%,Due after one year through five years,NA,A+ to A-,A,, -   , -   ,1223110,1291045,2,3A,Treasury,0332041777," 15,683,357 ", -   ," 15,683,357 ",2012,FIST04A ,200,9/24/2012,2.18025,0.0218025, 0.022 ,112.0239801,13063BWW800189AFS,#N/A,Municipal Securities,Yes
00189,InTrader,160429SS6,CHARLESTON SC WTRWKS & SWR REV,State and Political Subdivisions,State and Political Subdivisions,United States,AFS," 14,000,000 "," 14,000,000 "," 16,141,170 "," 16,270,520 "," 129,350 "," 129,350 ",  , Municipal Bond , Municipal Bond ,,,2.0192%,Due after one year through five years,NA,AAA to AA-,AA+,, -   , -   ,1223110,1291045,2,3B,Treasury,0332041526," 16,141,170 ", -   ," 16,141,170 ",2012,FIST04A ,210,9/24/2012,1.29023,0.0129023, 0.013 ,115.294074,160429SS600189AFS,#N/A,Municipal Securities,Yes
00189,InTrader,658256G89,NORTH CAROLINA ST,State and Political Subdivisions,State and Political Subdivisions,United States,AFS," 14,865,000 "," 14,865,000 "," 15,804,413 "," 16,000,983 "," 196,570 "," 196,570 ",  , Municipal Bond , Municipal Bond ,,,1.8160%,Due after one year through five years,NA,AAA to AA-,AAA,, -   , -   ,1223110,1291045,2,3A,Treasury,0332042678," 15,804,413 ", -   ," 15,804,413 ",2010,FIBR04A ,200,10/3/2012,1.16044,0.0116044, 0.012 ,106.3196329,658256G8900189AFS,#N/A,Municipal Securities,Yes
00189,InTrader,196632MY6,COLORADO SPRINGS COLO UTILS RE,State and Political Subdivisions,State and Political Subdivisions,United States,AFS," 13,245,000 "," 13,245,000 "," 15,734,900 "," 15,965,788 "," 230,888 "," 230,888 ",  , Municipal Bond , Municipal Bond ,,,3.3493%,Due after five years through ten years,NA,AAA to AA-,AA,, -   , -   ,1223110,1291045,2,3B,Treasury,0332041538," 15,734,900 ", -   ," 15,734,900 ",2011,FIST04A ,210,9/24/2012,2.14019,0.0214019, 0.021 ,118.7987946,196632MY600189AFS,#N/A,Municipal Securities,Yes
00189,InTrader,442331VN1,HOUSTON TX,State and Political Subdivisions,State and Political Subdivisions,United States,AFS," 14,000,000 "," 14,000,000 "," 15,720,451 "," 15,964,480 "," 244,029 "," 244,029 ",  , Municipal Bond , Municipal Bond ,,,2.0506%,Due after one year through five years,NA,AAA to AA-,AA+,, -   , -   ,1223110,1291045,2,3A,Treasury,0332041675," 15,720,451 ", -   ," 15,720,451 ",2012,FIST04A ,200,9/24/2012,1.31035,0.0131035, 0.013 ,112.2889332,442331VN100189AFS,#N/A,Municipal Securities,Yes
00189,InTrader,574204WM1,MARYLAND ST DEPT TRANSN CONS T,State and Political Subdivisions,State and Political Subdivisions,United States,AFS," 14,840,000 "," 14,840,000 "," 15,860,064 "," 15,932,076 "," 72,012 "," 72,012 ",  , Municipal Bond , Municipal Bond ,,,0.9862%,Due after one year through five years,NA,AAA to AA-,AA+,, -   , -   ,1223110,1291045,2,3B,Treasury,0332041683," 15,860,064 ", -   ," 15,860,064 ",2011,FIST04A ,210,9/24/2012,0.63015,0.0063015, 0.006 ,106.8737451,574204WM100189AFS,#N/A,Municipal Securities,Yes
00189,InTrader,927793TG4,VIRGINIA COMWLTH TRANSN BRD TR,State and Political Subdivisions,State and Political Subdivisions,United States,AFS," 15,400,000 "," 15,400,000 "," 15,758,758 "," 15,863,078 "," 104,320 "," 104,320 ",  , Municipal Bond , Municipal Bond ,,,1.2302%,Due in one year or less,NA,AAA to AA-,AA+,, -   , -   ,1223110,1291045,2,3B,Treasury,0332042717," 15,758,758 ", -   ," 15,758,758 ",2011,FIBR04A ,210,10/3/2012,1.23015,0.0123015, 0.012 ,102.3295968,927793TG400189AFS,#N/A,Municipal Securities,Yes
00189,InTrader,442435j20,HOUSTON TEX UTIL SYS REV,State and Political Subdivisions,State and Political Subdivisions,United States,AFS," 15,000,000 "," 15,000,000 "," 15,681,659 "," 15,802,650 "," 120,992 "," 120,992 ",  , Municipal Bond , Municipal Bond ,,,1.4402%,Due after one year through five years,NA,AAA to AA-,AA,, -   , -   ,1223110,1291045,2,3B,Treasury,0332042773," 15,681,659 ", -   ," 15,681,659 ",2011,FIBR04A ,210,10/3/2012,0.92028,0.0092028, 0.009 ,104.54439,442435j2000189AFS,#N/A,Municipal Securities,Yes
00189,InTrader,544351HZ5,LOS ANGELES CALIF,State and Political Subdivisions,State and Political Subdivisions,United States,AFS," 15,000,000 "," 15,000,000 "," 15,539,053 "," 15,662,100 "," 123,047 "," 123,047 ",  , Municipal Bond , Municipal Bond ,,,1.6439%,Due in one year or less,NA,AAA to AA-,AA-,, -   , -   ,1223110,1291045,2,3A,Treasury,0332042648," 15,539,053 ", -   ," 15,539,053 ",2011,FIBR04A ,200,10/3/2012,1.05042,0.0105042, 0.011 ,103.5936885,544351HZ500189AFS,#N/A,Municipal Securities,Yes
00189,InTrader,373383N53,GEORGIA ST,State and Political Subdivisions,State and Political Subdivisions,United States,AFS," 15,000,000 "," 15,000,000 "," 15,553,960 "," 15,544,500 "," (9,460)",  ," (9,460)", Municipal Bond , Municipal Bond ,,,0.1153%,Due after one year through five years,> 12 months,AAA to AA-,AAA,, -   , -   ,1223110,1291045,2,3A,Treasury,0332041836," 15,553,960 ", -   ," 15,553,960 ",2005,FIST04A ,200,9/24/2012,0.07364,0.0007364, 0.001 ,103.6930637,373383N5300189AFS,#N/A,Municipal Securities,Yes
00189,InTrader,181000LZ1,CLARK CNTY NEV HWY IMPT REV,State and Political Subdivisions,State and Political Subdivisions,United States,AFS," 12,930,000 "," 12,930,000 "," 14,398,994 "," 15,419,672 "," 1,020,678 "," 1,020,678 ",  , Municipal Bond , Municipal Bond ,,,4.8832%,Due after five years through ten years,NA,AAA to AA-,AA-,, -   , -   ,1223110,1291045,2,3B,Treasury,0332041535," 14,398,994 ", -   ," 14,398,994 ",2011,FIST04A ,210,9/24/2012,3.12035,0.0312035, 0.031 ,111.3611263,181000LZ100189AFS,#N/A,Municipal Securities,Yes
00111,InTrader,986392JU3,YORK CNTY PA HOSP AUTH,State and Political Subdivisions,State and Political Subdivisions,United States,AFS," 16,825,000 "," 16,825,000 "," 16,825,000 "," 15,396,558 "," (1,428,443)",  ," (1,428,443)", Municipal Bond , Municipal Bond ,,,0.1665%,Due after five years through ten years,< 12 months,AAA to AA-,AA-,, -   , -   ,1220035,1291022,2,3B,Treasury,0811001413," 16,825,000 ", -   ," 16,825,000 ",1993,154-04  ,210,11/25/2013,0.103,0.00103, 0.001 ,100,986392JU300111AFS,#N/A,Municipal Securities,Yes
00189,InTrader,403755L74,GWINNETT CNTY GA SCH DIST,State and Political Subdivisions,State and Political Subdivisions,United States,AFS," 14,800,000 "," 14,800,000 "," 15,288,823 "," 15,367,580 "," 78,757 "," 78,757 ",  , Municipal Bond , Municipal Bond ,,,0.6803%,Due after one year through five years,NA,AAA to AA-,AAA,, -   , -   ,1223110,1291045,2,3A,Treasury,0332041846," 15,288,823 ", -   ," 15,288,823 ",2012,FIST04A ,200,9/24/2012,0.68027,0.0068027, 0.007 ,103.3028593,403755L7400189AFS,#N/A,Municipal Securities,Yes
00189,InTrader,575577MU2,MASSACHUSETTS BAY MA TRANSPRTN,State and Political Subdivisions,State and Political Subdivisions,United States,AFS," 13,000,000 "," 13,000,000 "," 15,026,754 "," 15,330,640 "," 303,886 "," 303,886 ",  , Municipal Bond , Municipal Bond ,,,2.4729%,Due after one year through five years,NA,AAA to AA-,AA+,, -   , -   ,1223110,1291045,2,3B,Treasury,0332041686," 15,026,754 ", -   ," 15,026,754 ",2012,FIST04A ,210,9/24/2012,1.58014,0.0158014, 0.016 ,115.5904141,575577MU200189AFS,#N/A,Municipal Securities,Yes
00189,InTrader,341507G70,FLORIDA ST BRD ED LOTTERY REV,State and Political Subdivisions,State and Political Subdivisions,United States,AFS," 13,235,000 "," 13,235,000 "," 14,436,922 "," 15,196,692 "," 759,770 "," 759,770 ",  , Municipal Bond , Municipal Bond ,,,3.8349%,Due after one year through five years,NA,A+ to A-,A+,, -   , -   ,1223110,1291045,2,3B,Treasury,0332041609," 14,436,922 ", -   ," 14,436,922 ",2011,FIST04A ,210,9/24/2012,2.45052,0.0245052, 0.025 ,109.081387,341507G7000189AFS,#N/A,Municipal Securities,Yes
00189,InTrader,442331XR0,HOUSTON TX,State and Political Subdivisions,State and Political Subdivisions,United States,AFS," 12,625,000 "," 12,625,000 "," 15,147,239 "," 15,102,909 "," (44,331)",  ," (44,331)", Municipal Bond , Municipal Bond ,,,1.7004%,Due after five years through ten years,> 12 months,AAA to AA-,AA+,, -   , -   ,1223110,1291045,2,3B,Treasury,0332048591," 15,147,239 ", -   ," 15,147,239 ",2013,FIST04A ,210,5/7/2013,1.70038,0.0170038, 0.017 ,119.9781327,442331XR000189AFS,#N/A,Municipal Securities,Yes
00719,InTrader,546398ST6,LOUISIANA ST PUBLIC FACS AUTH,State and Political Subdivisions,State and Political Subdivisions,United States,AFS," 16,300,000 "," 16,300,000 "," 16,300,000 "," 14,684,507 "," (1,615,493)",  ," (1,615,493)", Municipal Bond , Municipal Bond ,,,1.3736%,Due after ten years,< 12 months,A+ to A-,A,, -   , -   ,1220035,1291022,2,3B,Treasury,0811001410," 16,300,000 ", -   ," 16,300,000 ",2007,720-04  ,246,9/27/2013,0.85,0.0085, 0.009 ,100,546398ST600719AFS,#N/A,Municipal Securities,Yes
00189,InTrader,246428ZK5,DELAWARE TRANSN AUTH TRANSN SY,State and Political Subdivisions,State and Political Subdivisions,United States,AFS," 12,270,000 "," 12,270,000 "," 14,471,506 "," 14,617,496 "," 145,991 "," 145,991 ",  , Municipal Bond , Municipal Bond ,,,2.6766%,Due after five years through ten years,NA,AAA to AA-,AA,, -   , -   ,1223110,1291045,2,3B,Treasury,0332041553," 14,471,506 ", -   ," 14,471,506 ",2012,FIST04A ,210,9/24/2012,1.71035,0.0171035, 0.017 ,117.9421827,246428ZK500189AFS,#N/A,Municipal Securities,Yes
00189,InTrader,89602NZF4,TRIBOROUGH BRDG & TUNL AUTH N,State and Political Subdivisions,State and Political Subdivisions,United States,AFS," 12,000,000 "," 12,000,000 "," 13,298,320 "," 14,455,080 "," 1,156,760 "," 1,156,760 ",  , Municipal Bond , Municipal Bond ,,,5.4156%,Due after ten years,NA,AAA to AA-,AA-,, -   , -   ,1220006,1291102,2,3B,Treasury,0332054449," 13,298,320 ", -   ," 13,298,320 ",2012,FIST04  ,230,9/12/2013,3.46055,0.0346055, 0.035 ,110.8193363,89602NZF400189AFS,#N/A,Municipal Securities,Yes
00189,InTrader,927781C93,VIRGINIA COLLEGE BLDG AUTH VA,State and Political Subdivisions,State and Political Subdivisions,United States,AFS," 12,190,000 "," 12,190,000 "," 14,212,230 "," 14,407,727 "," 195,496 "," 195,496 ",  , Municipal Bond , Municipal Bond ,,,2.7079%,Due after five years through ten years,NA,AAA to AA-,AA+,, -   , -   ,1223110,1291045,2,3B,Treasury,0332041658," 14,212,230 ", -   ," 14,212,230 ",2012,FIST04A ,210,9/24/2012,1.73035,0.0173035, 0.017 ,116.5892561,927781C9300189AFS,#N/A,Municipal Securities,Yes
00189,InTrader,662903MN0,N TEXAS ST MUNI WTR DIST WTR R,State and Political Subdivisions,State and Political Subdivisions,United States,AFS," 13,885,000 "," 13,885,000 "," 14,314,580 "," 14,371,530 "," 56,950 "," 56,950 ",  , Municipal Bond , Municipal Bond ,,,0.9551%,Due in one year or less,NA,AAA to AA-,AA,, -   , -   ,1223110,1291045,2,3B,Treasury,0332041571," 14,314,580 ", -   ," 14,314,580 ",2012,FIST04A ,210,9/24/2012,0.6103,0.006103, 0.006 ,103.0938424,662903MN000189AFS,#N/A,Municipal Securities,Yes
00189,InTrader,812643GP3,SEATTLE WASH MUN LT & PWR REV,State and Political Subdivisions,State and Political Subdivisions,United States,AFS," 12,000,000 "," 12,000,000 "," 13,916,349 "," 14,350,080 "," 433,731 "," 433,731 ",  , Municipal Bond , Municipal Bond ,,,3.7466%,Due after five years through ten years,NA,AAA to AA-,AA,, -   , -   ,1223110,1291045,2,3B,Treasury,0332050656," 13,916,349 ", -   ," 13,916,349 ",2012,FIST04A ,210,6/28/2013,2.39404,0.0239404, 0.024 ,115.9695713,812643GP300189AFS,#N/A,Municipal Securities,Yes
00189,InTrader,3431362N6,Florida St Tpk Auth Tpk Rev,State and Political Subdivisions,State and Political Subdivisions,United States,AFS," 12,230,000 "," 12,230,000 "," 14,356,968 "," 14,329,891 "," (27,077)",  ," (27,077)", Municipal Bond , Municipal Bond ,,,1.2204%,Due after one year through five years,> 12 months,AAA to AA-,AA-,, -   , -   ,1223110,1291045,2,3B,Treasury,0332048303," 14,356,968 ", -   ," 14,356,968 ",2013,FIST04A ,210,4/24/2013,1.22035,0.0122035, 0.012 ,117.3913944,3431362N600189AFS,#N/A,Municipal Securities,Yes
00189,InTrader,207758NJ8,CONNECTICUT ST SPL TAX OBLIG R,State and Political Subdivisions,State and Political Subdivisions,United States,AFS," 13,500,000 "," 13,500,000 "," 14,095,752 "," 14,247,900 "," 152,148 "," 152,148 ",  , Municipal Bond , Municipal Bond ,,,1.8469%,Due after one year through five years,NA,AAA to AA-,AA-,, -   , -   ,1223110,1291045,2,3B,Treasury,0332041547," 14,095,752 ", -   ," 14,095,752 ",2011,FIST04A ,210,9/24/2012,1.18019,0.0118019, 0.012 ,104.4129789,207758NJ800189AFS,#N/A,Municipal Securities,Yes
00189,InTrader,880541SL2,TENNESSEE ST,State and Political Subdivisions,State and Political Subdivisions,United States,AFS," 11,900,000 "," 11,900,000 "," 13,968,241 "," 14,051,520 "," 83,279 "," 83,279 ",  , Municipal Bond , Municipal Bond ,,,2.0035%,Due after one year through five years,NA,AAA to AA-,AA+,, -   , -   ,1223110,1291045,2,3A,Treasury,0332041765," 13,968,241 ", -   ," 13,968,241 ",2012,FIST04A ,200,9/24/2012,1.28021,0.0128021, 0.013 ,117.3801726,880541SL200189AFS,#N/A,Municipal Securities,Yes
00189,InTrader,606341DF9,MISSOURI ST BRD OF PUBLIC,State and Political Subdivisions,State and Political Subdivisions,United States,AFS," 14,050,000 "," 14,050,000 "," 14,050,000 "," 14,050,000 ", -   ,  ,  , Municipal Bond , Municipal Bond ,,,0.5951%,Due in one year or less,NA,AAA to AA-,AA+,, -   , -   ,1223110,1291045,2,3B,Treasury,0332041720," 14,050,000 ", -   ," 14,050,000 ",2012,FIST04A ,210,9/24/2012,0.38024,0.0038024, 0.004 ,100,606341DF900189AFS,#N/A,Municipal Securities,Yes
00189,InTrader,3431362Q9,Florida St Tpk Auth Tpk Rev,State and Political Subdivisions,State and Political Subdivisions,United States,AFS," 11,670,000 "," 11,670,000 "," 14,132,396 "," 13,974,125 "," (158,271)",  ," (158,271)", Municipal Bond , Municipal Bond ,,,1.6803%,Due after five years through ten years,> 12 months,AAA to AA-,AA-,, -   , -   ,1223110,1291045,2,3B,Treasury,0332048302," 14,132,396 ", -   ," 14,132,396 ",2013,FIST04A ,210,4/24/2013,1.68031,0.0168031, 0.017 ,121.1002237,3431362Q900189AFS,#N/A,Municipal Securities,Yes
00189,InTrader,59259YRB7,MET TRANSPRTN AUTH NY REVENUE,State and Political Subdivisions,State and Political Subdivisions,United States,AFS," 12,125,000 "," 12,125,000 "," 13,383,237 "," 13,705,373 "," 322,136 "," 322,136 ",  , Municipal Bond , Municipal Bond ,,,2.4735%,Due after one year through five years,NA,A+ to A-,A,, -   , -   ,1220006,1291102,2,3B,Treasury,0332041355," 13,383,237 ", -   ," 13,383,237 ",2012,FIST04  ,230,9/24/2012,1.58054,0.0158054, 0.016 ,110.3772118,59259YRB700189AFS,#N/A,Municipal Securities,Yes
00189,InTrader,442331RD8,HOUSTON TEX,State and Political Subdivisions,State and Political Subdivisions,United States,AFS," 11,775,000 "," 11,775,000 "," 13,093,661 "," 13,625,795 "," 532,133 "," 532,133 ",  , Municipal Bond , Municipal Bond ,,,3.6272%,Due after five years through ten years,NA,AAA to AA-,AA,, -   , -   ,1223110,1291045,2,3A,Treasury,0332041674," 13,093,661 ", -   ," 13,093,661 ",2009,FIST04A ,200,9/24/2012,2.31777,0.0231777, 0.023 ,111.19882,442331RD800189AFS,#N/A,Municipal Securities,Yes
00189,InTrader,659155AG0,NORTH EAST INDPT SCH DIST TEX,State and Political Subdivisions,State and Political Subdivisions,United States,AFS," 11,455,000 "," 11,455,000 "," 13,457,643 "," 13,514,265 "," 56,622 "," 56,622 ",  , Municipal Bond , Municipal Bond ,,,1.9722%,Due after one year through five years,NA,AAA to AA-,AAA,, -   , -   ,1223110,1291045,2,3A,Treasury,0332041801," 13,457,643 ", -   ," 13,457,643 ",2012,FIST04A ,200,9/24/2012,1.26022,0.0126022, 0.013 ,117.4827008,659155AG000189AFS,#N/A,Municipal Securities,Yes
00189,InTrader,176553GP4,CITIZENS PROPERTY INSURANCE CO,State and Political Subdivisions,State and Political Subdivisions,United States,AFS," 11,500,000 "," 11,500,000 "," 12,440,937 "," 13,431,540 "," 990,603 "," 990,603 ",  , Municipal Bond , Municipal Bond ,,,5.3213%,Due after five years through ten years,NA,A+ to A-,A,, -   , -   ,1223110,1291045,2,3B,Treasury,0332041605," 12,440,937 ", -   ," 12,440,937 ",2012,FIST04A ,210,9/24/2012,3.40033,0.0340033, 0.034 ,108.1820614,176553GP400189AFS,#N/A,Municipal Securities,Yes
00189,InTrader,040649JT3,ARIZONA ST TRANSN BRD EXCISE T,State and Political Subdivisions,State and Political Subdivisions,United States,AFS," 11,900,000 "," 11,900,000 "," 12,614,016 "," 13,333,355 "," 719,339 "," 719,339 ",  , Municipal Bond , Municipal Bond ,,,4.2577%,Due after one year through five years,NA,AAA to AA-,AA+,, -   , -   ,1223110,1291045,2,3B,Treasury,0332042691," 12,614,016 ", -   ," 12,614,016 ",2009,FIBR04A ,210,10/3/2012,2.72069,0.0272069, 0.027 ,106.0001318,040649JT300189AFS,#N/A,Municipal Securities,Yes
00189,InTrader,13063CHB9,CALIFORNIA STATE,State and Political Subdivisions,State and Political Subdivisions,United States,AFS," 10,810,000 "," 10,810,000 "," 12,342,373 "," 13,149,176 "," 806,803 "," 806,803 ",  , Municipal Bond , Municipal Bond ,,,4.9923%,Due after five years through ten years,NA,A+ to A-,A,, -   , -   ,1223110,1291045,2,3A,Treasury,0332056646," 12,342,373 ", -   ," 12,342,373 ",2013,FIST04A ,200,10/23/2013,3.19005,0.0319005, 0.032 ,114.1755123,13063CHB900189AFS,#N/A,Municipal Securities,Yes
00189,InTrader,604146AL4,MINNESOTA ST GEN FUND REVENUE,State and Political Subdivisions,State and Political Subdivisions,United States,AFS," 11,000,000 "," 11,000,000 "," 13,400,951 "," 13,145,220 "," (255,731)",  ," (255,731)", Municipal Bond , Municipal Bond ,,,2.8770%,Due after five years through ten years,> 12 months,AAA to AA-,AA,, -   , -   ,1223110,1291045,2,3A,Treasury,0332043925," 13,400,951 ", -   ," 13,400,951 ",2012,FIST04A ,200,11/15/2012,1.83838,0.0183838, 0.018 ,121.8268316,604146AL400189AFS,#N/A,Municipal Securities,Yes
00189,InTrader,604129YZ3,MINNESOTA ST,State and Political Subdivisions,State and Political Subdivisions,United States,AFS," 12,000,000 "," 12,000,000 "," 13,027,984 "," 13,098,000 "," 70,016 "," 70,016 ",  , Municipal Bond , Municipal Bond ,,,1.0646%,Due after one year through five years,NA,AAA to AA-,AA+,, -   , -   ,1223110,1291045,2,3A,Treasury,0332041718," 13,027,984 ", -   ," 13,027,984 ",2011,FIST04A ,200,9/24/2012,0.68025,0.0068025, 0.007 ,108.5665294,604129YZ300189AFS,#N/A,Municipal Securities,Yes
00189,InTrader,880541RB5,TENNESSEE ST,State and Political Subdivisions,State and Political Subdivisions,United States,AFS," 12,470,000 "," 12,470,000 "," 12,952,308 "," 13,069,433 "," 117,125 "," 117,125 ",  , Municipal Bond , Municipal Bond ,,,1.7219%,Due after one year through five years,NA,AAA to AA-,AA+,, -   , -   ,1223110,1291045,2,3A,Treasury,0332042672," 12,952,308 ", -   ," 12,952,308 ",2011,FIBR04A ,200,10/3/2012,1.1003,0.011003, 0.011 ,103.8677462,880541RB500189AFS,#N/A,Municipal Securities,Yes
00189,InTrader,207758PX5,CONNECTICUT ST SPL TAX OBLIG R,State and Political Subdivisions,State and Political Subdivisions,United States,AFS," 11,000,000 "," 11,000,000 "," 12,908,425 "," 13,005,740 "," 97,315 "," 97,315 ",  , Municipal Bond , Municipal Bond ,,,3.1772%,Due after five years through ten years,NA,AAA to AA-,AA-,, -   , -   ,1223110,1291045,2,3B,Treasury,0332049660," 12,908,425 ", -   ," 12,908,425 ",2012,FIBR04A ,210,6/6/2013,2.03022,0.0203022, 0.020 ,117.3493192,207758PX500189AFS,#N/A,Municipal Securities,Yes
00189,InTrader,93974C7X2,WASHINGTON ST,State and Political Subdivisions,State and Political Subdivisions,United States,AFS," 11,000,000 "," 11,000,000 "," 12,890,836 "," 12,922,030 "," 31,194 "," 31,194 ",  , Municipal Bond , Municipal Bond ,,,1.9724%,Due after one year through five years,NA,AAA to AA-,AA+,, -   , -   ,1223110,1291045,2,3A,Treasury,0332046532," 12,890,836 ", -   ," 12,890,836 ",2013,FIST04A ,200,2/26/2013,1.26038,0.0126038, 0.013 ,117.1894163,93974C7X200189AFS,#N/A,Municipal Securities,Yes
