Scenario,CUSIP,ISIN,Moody's Asset Type,Intention,Current Face (000$),Book Price,Previously Impaired,Tranche Projected Principal Loss %,Moody's Yield (%),Moody's Stressed Book Price,Moody's OTTI (%),Moody's OTTI for 99-20 (000$),imp,Moody's OTTI for non 99-20 ($000),Modified Duration,Effective Duration,Convexity,WAL (Principal),WAL,DM/Yield,Cumulative Lifetime Pool Loss %,Projected Pool Loss %,Projected Pool Defaulted %,Cumulative Lifetime Tranche Loss %,Cumulative Lifetime Tranche Loss $,Tranche Projected Principal Loss $,Country,Credit Model
BHC,254683AC9,US254683AC94,ABS - Credit Card - Bank,AFS,17756,111.8667,No,0,,,0,0,0,0,2.720083834,2.741148057,0.091253758,2.958333333,2.748030426,1.548792181,1.776797351,1.776797351,1.776797351,0,0,0,UNITED STATES,PA-ABS - US Credit Cards
BHC,14041NDX6,US14041NDX66,ABS - Credit Card - Bank,AFS,15250,112.5774,No,0,,,0,0,0,0,2.719226073,2.738410358,0.091257445,2.958333333,2.74483649,1.411010692,2.313295922,2.313295922,2.313295922,0,0,0,UNITED STATES,PA-ABS - US Credit Cards
BHC,17305EFC4,US17305EFC49,ABS - Credit Card - Bank,AFS,10000,100.3551,No,0,,,0,0,0,0,1.777097201,1.78338517,0.04050278,1.791666667,1.782319179,0.707667425,1.745714711,1.745714711,1.745714711,0,0,0,UNITED STATES,PA-ABS - US Credit Cards
BHC,254683AY1,0,ABS - Credit Card - Bank,AFS,10000,99.9946,No,0,,,0,0,0,0,4.566804482,4.605097077,0.236758873,4.791666667,4.611321952,1.676997358,1.776797351,1.776797351,1.776797351,0,0,0,UNITED STATES,PA-ABS - US Credit Cards
BHC,17305EEW1,0,ABS - Credit Card - Bank,AFS,9000,99.9691,No,0,,,0,0,0,0,1.037505614,1.040291776,0.015944632,1.041666667,1.039009265,0.537088531,1.745714711,1.745714711,1.745714711,0,0,0,UNITED STATES,PA-ABS - US Credit Cards
BHC,17305EDY8,US17305EDY86,ABS - Credit Card - Bank,AFS,9100,112.2631,No,0,,,0,0,0,0,2.753609462,2.772930199,0.09251857,2.958333333,2.778143663,1.403302587,1.745714711,1.745714711,1.745714711,0,0,0,UNITED STATES,PA-ABS - US Credit Cards
BHC,161571GC2,0,ABS - Credit Card - Bank,AFS,6365,99.9842,No,0,,,0,0,0,0,2.010521977,2.020775428,0.050701228,2.041666667,2.02180213,1.019979007,1.372725725,1.372725725,1.372725725,0,0,0,UNITED STATES,PA-ABS - US Credit Cards
BHC,14041NEM9,0,ABS - Credit Card,AFS,6000,99.9915,No,0,,,0,0,0,0,2.093376481,2.10348725,0.054536593,2.125,2.106029494,0.965977164,2.313295922,2.313295922,2.313295922,0,0,0,UNITED STATES,PA-ABS - US Credit Cards
BHC,161571FL3,0,ABS - Credit Card - Bank,AFS,5000,99.9986,No,0,,,0,0,0,0,0.870173778,0.872750932,0.011923043,0.875,0.871135812,0.592330696,1.372725725,1.372725725,1.372725725,0,0,0,UNITED STATES,PA-ABS - US Credit Cards
BHC,02582JGJ3,0,ABS - Credit Card - Bank,AFS,1000,99.992,No,0,,,0,0,0,0,2.011476313,2.021392636,0.050738049,2.041666667,2.022402774,0.985974547,1.070696332,1.070696332,1.070696332,0,0,0,UNITED STATES,PA-ABS - US Credit Cards
BHC,161571GH1,0,ABS - Credit Card - Bank,AFS,75000,100,No,0,,,0,0,0,0,4.014415514,4.046180316,0.179310954,4.119444444,3.993551729,0.419880729,1.372942846,1.372942846,1.372942846,0,0,0,UNITED STATES,PA-ABS - US Credit Cards
BHC,05522RCQ9,0,ABS - Credit Card - Bank,AFS,75000,100,No,0,,,0,0,0,0,4.177498227,4.209222869,0.193838215,4.291666667,4.154506181,0.379885705,2.706696858,2.706696858,2.706696858,0,0,0,UNITED STATES,PA-ABS - US Credit Cards
BHC,17305EFB6,0,ABS - Credit Card - Bank,AFS,58000,100,No,0,,,0,0,0,0,3.696663607,3.726637332,0.153794637,3.791666667,3.677403468,0.420601275,1.745714711,1.745714711,1.745714711,0,0,0,UNITED STATES,PA-ABS - US Credit Cards
BHC,161571GB4,0,ABS - Credit Card - Bank,AFS,56000,100,No,0,,,0,0,0,0,3.85642264,3.887503283,0.166493308,3.958333333,3.836578438,0.431542192,1.372725725,1.372725725,1.372725725,0,0,0,UNITED STATES,PA-ABS - US Credit Cards
BHC,254683BG9,0,ABS - Credit Card - Bank,AFS,50000,100,No,0,,,0,0,0,0,4.171964486,4.204698712,0.193475506,4.291666667,4.1504141,0.429887781,1.776797351,1.776797351,1.776797351,0,0,0,UNITED STATES,PA-ABS - US Credit Cards
BHC,254683BF1,0,ABS - Credit Card - Bank,AFS,50500,100,No,0,,,0,0,0,0,3.932196596,3.964053247,0.172929679,4.041666667,3.912430472,0.44985448,1.776797351,1.776797351,1.776797351,0,0,0,UNITED STATES,PA-ABS - US Credit Cards
BHC,17305EFP5,0,ABS - Credit Card - Bank,AFS,45000,100,No,0,,,0,0,0,0,1.619771021,1.631496999,0.033619317,1.625,1.608256783,0.201830342,2.426298223,2.426298223,2.426298223,0,0,0,UNITED STATES,PA-ABS - US Credit Cards
BHC,06742LAA1,0,ABS - Credit Card - Bank,AFS,35000,100,No,0,,,0,0,0,0,2.268906943,2.288207298,0.061523453,2.291666667,2.256208285,0.363355819,0.871968391,0.871968391,0.871968391,0,0,0,UNITED STATES,PA-ABS - US Credit Cards
BHC,26250GAD8,0,ABS - Credit Card - Bank,AFS,63000,100.0445,No,0,,,0,0,0,0,0.876565963,0.882083198,0.011815085,0.875,0.869430406,0.298648924,0.871968391,0.871968391,0.871968391,0,0,0,UNITED STATES,PA-ABS - US Credit Cards
BHC,02587AAC8,US02587AAC80,ABS - Credit Card - Bank,AFS,30000,99.9629,No,0,,,0,0,0,0,0.877652283,0.882760204,0.011837241,0.875,0.870091388,0.204124711,#VALUE!,#VALUE!,#VALUE!,0,0,0,UNITED STATES,PA-ABS - US Credit Cards
BHC,02582JGG9,0,ABS - Credit Card - Bank,AFS,23000,100,No,0,,,0,0,0,0,3.936638463,3.967848527,0.173184063,4.041666667,3.91588755,0.415438944,#VALUE!,#VALUE!,#VALUE!,0,0,0,UNITED STATES,PA-ABS - US Credit Cards
BHC,32113CBD1,0,ABS - Credit Card - Bank,AFS,20000,100,No,0,,,0,0,0,0,1.939546408,1.957497138,0.046081785,1.952777778,1.93002819,0.529005472,3.045682976,3.045682976,3.045682976,0,0,0,UNITED STATES,PA-ABS - US Credit Cards
BHC,02587AAE4,0,ABS - Credit Card - Bank,AFS,15000,100,No,0,,,0,0,0,0,2.995430802,3.018333332,0.103077051,3.041666667,2.976799653,0.243214313,#VALUE!,#VALUE!,#VALUE!,0,0,0,UNITED STATES,PA-ABS - US Credit Cards
BHC,14041NDT5,US14041NDT54,ABS - Credit Card - Bank,AFS,10900,99.3144,No,0,,,0,0,0,0,2.924790637,2.947728483,0.098324513,2.958333333,2.906834088,0.273311315,2.313295922,2.313295922,2.313295922,0,0,0,UNITED STATES,PA-ABS - US Credit Cards
BHC,254683AW5,0,ABS - Credit Card - Bank,AFS,10000,100,No,0,,,0,0,0,0,2.585667708,2.607595058,0.07855139,2.625,2.571495252,0.369556304,1.776797351,1.776797351,1.776797351,0,0,0,UNITED STATES,PA-ABS - US Credit Cards
BHC,161571FH2,0,ABS - Credit Card - Bank,AFS,10000,100,No,0,,,0,0,0,0,2.59031666,2.610985702,0.078758427,2.625,2.57466935,0.269879242,1.372725725,1.372725725,1.372725725,0,0,0,UNITED STATES,PA-ABS - US Credit Cards
BHC,254683AX3,0,ABS - Credit Card - Bank,AFS,10000,100,No,0,,,0,0,0,0,0.792889652,0.797288943,0.01007106,0.791666667,0.785842675,0.197924227,1.776797351,1.776797351,1.776797351,0,0,0,UNITED STATES,PA-ABS - US Credit Cards
BHC,161571FM1,0,ABS - Credit Card - Bank,AFS,10000,100,No,0,,,0,0,0,0,0.878066094,0.882887679,0.011846851,0.875,0.870214986,0.138649866,1.372725725,1.372725725,1.372725725,0,0,0,UNITED STATES,PA-ABS - US Credit Cards
BHC,14041NCT6,US14041NCT63,ABS - Credit Card - Bank,AFS,10000,98.6246,No,0,,,0,0,0,0,1.447097565,1.464682647,0.027567601,1.458333333,1.44389436,1.225488689,2.313295922,2.313295922,2.313295922,0,0,0,UNITED STATES,PA-ABS - US Credit Cards
BHC,161571BR4,US161571BR49,ABS - Credit Card - Bank,AFS,10000,98.8681,No,0,,,0,0,0,0,2.349457172,2.373782583,0.065466573,2.375,2.340793143,0.72994764,1.372725725,1.372725725,1.372725725,0,0,0,UNITED STATES,PA-ABS - US Credit Cards
BHC,02587AAG9,US02587AAG94,ABS - Credit Card - Bank,AFS,9500,100.0774,No,0,,,0,0,0,0,3.697268356,3.726849794,0.153835171,3.791666667,3.677546098,0.39925985,#VALUE!,#VALUE!,#VALUE!,0,0,0,UNITED STATES,PA-ABS - US Credit Cards
BHC,17305EFA8,0,ABS - Credit Card - Bank,AFS,9000,100,No,0,,,0,0,0,0,3.549671734,3.576297783,0.142194181,3.625,3.528092048,0.279782005,1.745714711,1.745714711,1.745714711,0,0,0,UNITED STATES,PA-ABS - US Credit Cards
BHC,254683BC8,0,ABS - Credit Card - Bank,AFS,8000,100,No,0,,,0,0,0,0,1.539450494,1.550239887,0.030692645,1.541666667,1.528124758,0.17864963,1.776797351,1.776797351,1.776797351,0,0,0,UNITED STATES,PA-ABS - US Credit Cards
BHC,14041NDG3,US14041NDG34,ABS - Credit Card - Bank,AFS,7734,99.4683,No,0,,,0,0,0,0,2.27782199,2.296306815,0.061847445,2.291666667,2.263960965,0.285024922,2.313295922,2.313295922,2.313295922,0,0,0,UNITED STATES,PA-ABS - US Credit Cards
BHC,161571CU6,US161571CU68,ABS - Credit Card - Bank,AFS,5000,101.7074,No,0,,,0,0,0,0,0.629283549,0.627091605,0.007033217,0.625,0.618068514,-1.501046568,1.372725725,1.372725725,1.372725725,0,0,0,UNITED STATES,PA-ABS - US Credit Cards
BHC,17305EEK7,US17305EEK73,ABS - Credit Card - Bank,AFS,4720,101.7321,No,0,,,0,0,0,0,0.62941989,0.627101934,0.007036139,0.625,0.618078195,-1.541074775,1.745714711,1.745714711,1.745714711,0,0,0,UNITED STATES,PA-ABS - US Credit Cards
BHC,14041NEK3,US14041NEK37,ABS - Credit Card - Bank,AFS,20000,99.9256,No,0,,,0,0,0,0,1.282014037,1.286429655,0.022868216,1.291666667,1.287047188,0.688856362,2.313295922,2.313295922,2.313295922,0,0,0,UNITED STATES,PA-ABS - US Credit Cards
BHC,02587TAD5,0,ABS - Credit Card - Charge,AFS,2000,100,No,0,,,0,0,0,0,3.536493113,3.565748812,0.14105372,3.619444444,3.518411914,0.429821415,2.425257418,2.425257418,2.425257418,0,0,0,UNITED STATES,PA-ABS - US Credit Cards
BHC,36159JDH1,0,ABS - Credit Card - Retail,AFS,15000,99.9709,No,0,,,0,0,0,0,2.800309686,2.819551181,0.093344751,2.875,2.820690831,1.37424048,3.29394201,3.29394201,3.29394201,0,0,0,UNITED STATES,PA-ABS - US Credit Cards
BHC,36159JDL2,0,ABS - Credit Card - Retail,AFS,11000,99.955,No,0,,,0,0,0,0,4.706451834,4.748245513,0.251270765,4.958333333,4.759383849,1.776016459,3.29394201,3.29394201,3.29394201,0,0,0,UNITED STATES,PA-ABS - US Credit Cards
BHC,981464CJ7,US981464CJ72,ABS - Credit Card - Retail,AFS,10000,105.5329,No,0,,,0,0,0,0,0.712082007,0.698883723,0.008743554,0.708333333,0.696783956,-3.706956246,3.57332362,3.57332362,3.57332362,0,0,0,UNITED STATES,PA-ABS - US Credit Cards
BHC,36159JCS8,US36159JCS87,ABS - Credit Card - Retail,AFS,9540,100.1609,No,0,,,0,0,0,0,0.290543722,0.291238572,0.002294236,0.291666667,0.292519116,0.478309799,3.29394201,3.29394201,3.29394201,0,0,0,UNITED STATES,PA-ABS - US Credit Cards
BHC,17308BAN8,US17308BAN82,ABS - Credit Card - Retail,AFS,9000,103.9861,No,0,,,0,0,0,0,0.187926782,0.1803236,0.001371161,0.181377609,0.180573621,-8.091642887,3.951804866,3.951804866,3.951804866,0,0,0,UNITED STATES,PA-ABS - US Credit Cards
BHC,981464DB3,US981464DB38,ABS - Credit Card - Retail,AFS,4000,99.6758,No,0,,,0,0,0,0,2.698655943,2.724113143,0.087389054,2.791666667,2.724630591,1.886657745,3.57332362,3.57332362,3.57332362,0,0,0,UNITED STATES,PA-ABS - US Credit Cards
BHC,981464DX5,0,ABS - Credit Card - Retail,AFS,3450,99.9993,No,0,,,0,0,0,0,1.605733059,1.613056473,0.03390296,1.625,1.611728439,0.912158254,3.57332362,3.57332362,3.57332362,0,0,0,UNITED STATES,PA-ABS - US Credit Cards
BHC,981464DS6,US981464DS62,ABS - Credit Card - Retail,AFS,2515,98.2667,No,0,,,0,0,0,0,3.249005711,3.283971554,0.123568089,3.375,3.291422154,2.152402635,3.57332362,3.57332362,3.57332362,0,0,0,UNITED STATES,PA-ABS - US Credit Cards
BHC,36159JDQ1,US36159JDQ13,ABS - Credit Card - Retail,AFS,1000,97.6114,No,0,,,0,0,0,0,3.342933772,3.377619256,0.130064932,3.458333333,3.378228139,2.075152309,3.29394201,3.29394201,3.29394201,0,0,0,UNITED STATES,PA-ABS - US Credit Cards
BHC,36159JDB4,0,ABS - Credit Card - Retail,AFS,19050,100,No,0,,,0,0,0,0,0.710224502,0.714340272,0.008427542,0.708333333,0.704083783,0.297662914,3.29394201,3.29394201,3.29394201,0,0,0,UNITED STATES,PA-ABS - US Credit Cards
BHC,02005ACS5,US02005ACS50,ABS - Floorplans - Auto Dealer,AFS,16210,100.2661,No,0,,,0,0,0,0,2.703871675,2.725880193,0.087686031,2.791666667,2.726044404,1.627926195,3.18E-05,3.18E-05,3.18E-05,0,0,0,UNITED STATES,PA-ABS - US Floorplans
BHC,02005AAF5,US02005AAF57,ABS - Floorplans - Auto Dealer,AFS,10000,104.2589,No,0,,,0,0,0,0,0.545236025,0.535693995,0.005769503,0.541666667,0.533357712,-3.50014655,3.18E-05,3.18E-05,3.18E-05,0,0,0,UNITED STATES,PA-ABS - US Floorplans
BHC,34528QAQ7,US34528QAQ73,ABS - Floorplans - Auto Dealer,AFS,7518,102.9912,No,0,,,0,0,0,0,1.990313092,2.017532976,0.081346068,0.377823409,0.374922767,2.735236309,1.97E-05,1.97E-05,1.97E-05,0,0,0,UNITED STATES,PA-ABS - US Floorplans
BHC,34528QCX0,US34528QCX07,ABS - Floorplans - Auto Dealer,AFS,5000,99.9893,No,0,,,0,0,0,0,11.59315467,11.70261134,1.512524193,1.960301164,1.925481609,1.888298369,1.97E-05,1.97E-05,1.97E-05,0,0,0,UNITED STATES,PA-ABS - US Floorplans
BHC,34528QCW2,0,ABS - Floorplans - Auto Dealer,AFS,73875,100.1349,No,0,,,0,0,0,0,7.207967779,7.319259221,0.666253862,1.960301164,1.931544655,0.451049069,1.97E-05,1.97E-05,1.97E-05,0,0,0,UNITED STATES,PA-ABS - US Floorplans
BHC,02005AEA2,0,ABS - Floorplans - Auto Dealer,AFS,50000,100,No,0,,,0,0,0,0,1.290821501,1.30058375,0.022566813,1.291666667,1.282008928,0.368466005,3.18E-05,3.18E-05,3.18E-05,0,0,0,UNITED STATES,PA-ABS - US Floorplans
BHC,02005ADN5,0,ABS - Floorplans - Auto Dealer,AFS,40000,100,No,0,,,0,0,0,0,1.9403331,1.958135704,0.046338067,1.958333333,1.930632584,0.518946275,3.18E-05,3.18E-05,3.18E-05,0,0,0,UNITED STATES,PA-ABS - US Floorplans
BHC,34528QDF8,0,ABS - Floorplans - Auto Dealer,AFS,32000,100,No,0,,,0,0,0,0,8.640149009,8.784225944,0.881357044,2.379192334,2.336832067,0.39991403,1.97E-05,1.97E-05,1.97E-05,0,0,0,UNITED STATES,PA-ABS - US Floorplans
BHC,02005ADU9,0,ABS - Floorplans - Auto Dealer,AFS,28000,100,No,0,,,0,0,0,0,2.264796128,2.285316063,0.061359299,2.291666667,2.253490618,0.47356138,3.18E-05,3.18E-05,3.18E-05,0,0,0,UNITED STATES,PA-ABS - US Floorplans
BHC,34528QCE2,US34528QCE26,ABS - Floorplans - Auto Dealer,AFS,20500,100.0175,No,0,,,0,0,0,0,5.670113376,5.747849384,0.472930719,1.292265572,1.281927235,0.376908714,1.97E-05,1.97E-05,1.97E-05,0,0,0,UNITED STATES,PA-ABS - US Floorplans
BHC,05564UAH3,US05564UAH32,ABS - Floorplans - Auto Dealer,AFS,15250,100.1946,No,0,,,0,0,0,0,4.888643506,2.376327675,0.280273154,0.958247775,0.95305124,-137.1838597,3.18E-05,3.18E-05,3.18E-05,0,0,0,UNITED STATES,PA-ABS - US Floorplans
BHC,02005ADE5,US02005ADE55,ABS - Floorplans - Auto Dealer,AFS,15000,99.906,No,0,,,0,0,0,0,1.372593556,1.384217881,0.025055107,1.375,1.364498325,0.520605426,3.18E-05,3.18E-05,3.18E-05,0,0,0,UNITED STATES,PA-ABS - US Floorplans
BHC,65474VAE1,0,ABS - Floorplans - Auto Dealer,AFS,11000,100,No,0,,,0,0,0,0,0.624524736,0.628504398,0.006915375,0.625,0.619480244,0.467370376,0.000218814,0.000218814,0.000218814,0,0,0,UNITED STATES,PA-ABS - US Floorplans
BHC,44921QAB2,US44921QAB23,ABS - Floorplans - Auto Dealer,AFS,5000,100,No,0,,,0,0,0,0,1.70526376,1.719069106,0.036878198,1.71501139,1.694770434,0.349817146,2.426298223,2.426298223,2.426298223,0,0,0,UNITED STATES,PA-ABS - US Floorplans
BHC,36159LCF1,US36159LCF13,ABS - Floorplans - Mixed Collateral,AFS,14165,100.0456,No,0,,,0,0,0,0,18.0242962,18.39962217,4.373848815,1.555099247,1.539303186,-0.962078422,0.000279856,0.000279856,0.000279856,0,0,0,UNITED STATES,PA-ABS - US Floorplans
BHC,36159LCC8,US36159LCC81,ABS - Floorplans - Mixed Collateral,AFS,10350,100.0701,No,0,,,0,0,0,0,17.92679776,18.30202408,4.345646631,1.054072553,1.04749071,-0.937940143,0.000279856,0.000279856,0.000279856,0,0,0,UNITED STATES,PA-ABS - US Floorplans
BHC,63938PAH2,0,ABS - Floorplans - Other Vehicle Dealer,AFS,28000,100,No,0,,,0,0,0,0,6.576076151,4.044444444,0.446689849,0.985626283,0.979176684,-94.50447605,2.66E-05,2.66E-05,2.66E-05,0,0,0,UNITED STATES,PA-ABS - US Floorplans
BHC,65477KAD4,0,ABS - Leases - Auto,AFS,3500,99.9991,No,0,,,0,0,0,0,1.074249486,1.078288696,0.017043609,1.082710849,1.077892788,0.752005842,0.006452439,0.002220749,0.035361979,0,0,0,UNITED STATES,PA-ABS - US Auto Leases
BHC,96328UAK2,0,ABS - Leases - Auto,AFS,3000,99.9978,No,0,,,0,0,0,0,0.980285325,0.987819357,0.014782616,0.995337922,0.986926699,1.537110057,0.002792084,0.002792084,0.026991664,0,0,0,UNITED STATES,PA-ABS - US Auto Leases
BHC,58768DAD3,0,ABS - Leases - Auto,AFS,3000,99.9848,No,0,,,0,0,0,0,0.918736033,0.922308716,0.013057752,0.925557648,0.921546871,0.777738694,0.002086324,0.000619012,0.011839518,0,0,0,UNITED STATES,PA-ABS - US Auto Leases
BHC,02006KAD7,0,ABS - Leases - Auto,AFS,3000,99.99,No,0,,,0,0,0,0,0.903732443,0.907856829,0.012769156,0.911502207,0.906261215,0.91274497,0.000692497,0.001207356,0.009354676,0,0,0,UNITED STATES,PA-ABS - US Auto Leases
BHC,92867NAE8,0,ABS - Leases - Auto,AFS,2000,99.9869,No,0,,,0,0,0,0,0.810991263,0.815405188,0.010658244,0.818868206,0.812770593,1.088525834,0.003630502,0.001225953,0.003747487,0,0,0,UNITED STATES,PA-ABS - US Auto Leases
BHC,44890PAD7,0,ABS - Leases - Auto,AFS,1900,99.9969,No,0,,,0,0,0,0,1.345328735,1.35323355,0.024922481,1.364069453,1.354003657,1.175149928,0.012915185,0.003273442,0.023907677,0,0,0,UNITED STATES,PA-ABS - US Auto Leases
BHC,34530FAE4,0,ABS - Leases - Auto,AFS,1750,99.9999,No,0,,,0,0,0,0,0.941357641,0.945699088,0.013613338,0.950024749,0.944845251,0.922379984,0.00382486,0.001134719,0.007893669,0,0,0,UNITED STATES,PA-ABS - US Auto Leases
BHC,73328XAD1,0,ABS - Leases - Auto,AFS,1000,99.9981,No,0,,,0,0,0,0,1.318162394,1.327094487,0.024091201,1.338804247,1.327314498,1.355234178,0.001850312,0.002462595,0.020620474,0,0,0,UNITED STATES,PA-ABS - US Auto Leases
BHC,98160LAC7,0,ABS - Leases - Auto,AFS,907.678,100,No,0,,,0,0,0,0,0.328980234,0.330553013,0.002861068,0.326406694,0.325988287,0.325119495,0.017492691,0.006062498,0.02542935,0,0,0,UNITED STATES,PA-ABS - US Auto Leases
BHC,65477KAC6,0,ABS - Leases - Auto,AFS,807.45077,100,No,0,,,0,0,0,0,0.519954436,0.522777764,0.005842732,0.524090037,0.521932901,0.272330046,0.006452439,0.002220749,0.035361979,0,0,0,UNITED STATES,PA-ABS - US Auto Leases
BHC,34530FAC8,0,ABS - Leases - Auto,AFS,762.31467,100,No,0,,,0,0,0,0,0.330408776,0.331805876,0.002822373,0.332192666,0.3319653,0.225304961,0.00382486,0.001134719,0.007893669,0,0,0,UNITED STATES,PA-ABS - US Auto Leases
BHC,78447XAA2,0,ABS - Student Loans,AFS,2431.60633,100,No,0,,,0,0,0,0,1.812567233,1.831689436,0.049421757,1.846310782,1.824097866,0.850672219,0.20501593,0.20501593,0.250913381,0,0,0,UNITED STATES,PA-ABS - US Student Loans
BHC,64033JAA3,0,ABS - Student Loans - FFELP,AFS,23320.81709,100,No,0,,,0,0,0,0,5.453256891,5.526301253,0.430242854,5.75928773,5.766727286,0.569901178,0.013986091,0.013986091,0.279721815,0,0,0,UNITED STATES,PA-ABS - US Student Loans
BHC,78442GQZ2,0,ABS - Student Loans - FFELP,AFS,50000,100.2051,No,0,,,0,0,0,0,3.261646492,3.29569703,0.126825826,3.38356597,3.303938624,2.082430786,0.012335642,0.012335642,0.246712834,0,0,0,UNITED STATES,PA-ABS - US Student Loans
BHC,78442GJS6,0,ABS - Student Loans - FFELP,AFS,49045,99.8837,No,0,,,0,0,0,0,4.889882888,4.958300486,0.28065124,5.237634771,5.006988625,2.798332767,0.012307167,0.012307167,0.246143348,0,0,0,UNITED STATES,PA-ABS - US Student Loans
BHC,69339PAA9,0,ABS - Student Loans,AFS,45689.8825,100,No,0,,,0,0,0,0,6.798873628,6.913604037,0.659663781,7.4336584,7.441673104,0.699898042,0.006040367,0.006040367,0.120807336,0,0,0,UNITED STATES,PA-ABS - US Student Loans
BHC,78448BAB7,0,ABS - Student Loans - FFELP,AFS,25000,99.8707,No,0,,,0,0,0,0,3.767045699,3.797703654,0.167161441,3.922721297,3.8074243,0.440586936,0.010935525,0.010935525,0.2187105,0,0,0,UNITED STATES,PA-ABS - US Student Loans
BHC,28140DAB9,0,ABS - Student Loans - FFELP,AFS,24699.42273,99.5793,No,0,,,0,0,0,0,3.052985927,3.085648301,0.131766614,3.211186,3.135790934,0.949349049,0.011829667,0.011829667,0.23659335,0,0,0,UNITED STATES,PA-ABS - US Student Loans
BHC,78447GAB7,0,ABS - Student Loans - FFELP,AFS,31466.62771,99.8956,No,0,,,0,0,0,0,2.502471494,2.522084117,0.087043093,2.578065232,2.540425285,0.326399412,0.011606778,0.011606778,0.232135568,0,0,0,UNITED STATES,PA-ABS - US Student Loans
BHC,78445JAA5,US78445JAA51,ABS - Student Loans - FFELP,AFS,22956.94553,103.7215,No,0,,,0,0,0,0,4.70273686,4.771478325,0.317429941,5.183293006,4.9911983,0.738745881,0.010296521,0.010296521,0.205930424,0,0,0,UNITED STATES,PA-ABS - US Student Loans
BHC,78448CAG4,0,ABS - Student Loans - FFELP,AFS,21500,100,No,0,,,0,0,0,0,6.620743182,6.703817346,0.50658287,7.040258018,6.728456424,0.649872264,0.009832416,0.009832416,0.196648316,0,0,0,UNITED STATES,PA-ABS - US Student Loans
BHC,78442GLX2,0,ABS - Student Loans - FFELP,AFS,35870,100.3482,No,0,,,0,0,0,0,1.987451464,2.002409786,0.058733427,2.024779123,2.015954163,1.502386797,0.013743654,0.013743654,0.274873084,0,0,0,UNITED STATES,PA-ABS - US Student Loans
BHC,78444YAC9,US78444YAC93,ABS - Student Loans - FFELP,AFS,20411.36572,101.5983,No,0,,,0,0,0,0,1.350846095,1.357330015,0.029559932,1.372371111,1.361040119,0.146348327,0.009776944,0.009776944,0.195538884,0,0,0,UNITED STATES,PA-ABS - US Student Loans
BHC,78448AAA1,0,ABS - Student Loans - FFELP,AFS,22732.55083,100.126,No,0,,,0,0,0,0,5.15116823,5.211125231,0.364425149,5.476066381,5.38575829,0.534615773,0.011168599,0.011168599,0.223371974,0,0,0,UNITED STATES,PA-ABS - US Student Loans
BHC,49130NCH0,0,ABS - Student Loans - FFELP,AFS,18051.5625,99.3664,No,0,,,0,0,0,0,4.569911415,4.625419569,0.299568361,4.801732784,4.745369228,0.738968682,0.008800762,0.008800762,0.176015242,0,0,0,UNITED STATES,PA-ABS - US Student Loans
BHC,78442GMS2,US78442GMS20,ABS - Student Loans - FFELP,AFS,18204.28136,100.1155,No,0,,,0,0,0,0,2.468950113,2.493082372,0.093078138,2.545349402,2.531520063,1.954860012,0.012242634,0.012242634,0.244852688,0,0,0,UNITED STATES,PA-ABS - US Student Loans
BHC,78442GKS4,US78442GKS48,ABS - Student Loans - FFELP,AFS,16558.4498,99.8165,No,0,,,0,0,0,0,1.970322657,1.985610176,0.06127975,2.007650693,2.004625193,0.306006074,0.011608057,0.011608057,0.232161146,0,0,0,UNITED STATES,PA-ABS - US Student Loans
BHC,78442GKM7,US78442GKM77,ABS - Student Loans - FFELP,AFS,16079.69536,100,No,0,,,0,0,0,0,2.0444587,2.059986328,0.065572144,2.083786798,2.079996975,0.233221482,0.011966293,0.011966293,0.239325866,0,0,0,UNITED STATES,PA-ABS - US Student Loans
BHC,78445AAD8,US78445AAD81,ABS - Student Loans - FFELP,AFS,15000,105.056,No,0,,,0,0,0,0,6.074066591,6.171876628,0.445081433,6.911787287,6.321758797,0.864353105,0.009733587,0.009733587,0.194671747,0,0,0,UNITED STATES,PA-ABS - US Student Loans
BHC,78444YAD7,US78444YAD76,ABS - Student Loans - FFELP,AFS,24000,104.0733,No,0,,,0,0,0,0,5.235599459,5.318798633,0.350332954,5.855745738,5.48329565,0.961522479,0.009776944,0.009776944,0.195538884,0,0,0,UNITED STATES,PA-ABS - US Student Loans
BHC,78442GRG3,US78442GRG37,ABS - Student Loans - FFELP,AFS,15485.11101,100.0002,No,0,,,0,0,0,0,1.913241244,1.925639294,0.056748297,1.941455249,1.938881659,0.111553557,0.010499497,0.010499497,0.209989949,0,0,0,UNITED STATES,PA-ABS - US Student Loans
BHC,78442GRN8,US78442GRN87,ABS - Student Loans - FFELP,AFS,15382.05714,99.9778,No,0,,,0,0,0,0,1.9687936,1.9817369,0.059620327,1.998530588,1.995740993,0.102594141,0.01043294,0.01043294,0.20865879,0,0,0,UNITED STATES,PA-ABS - US Student Loans
BHC,78447AAA2,US78447AAA25,ABS - Student Loans - FFELP,AFS,14664.57843,100.9551,No,0,,,0,0,0,0,5.002603392,5.058316777,0.347250458,5.312719873,5.222373225,0.469261808,0.012560608,0.012560608,0.251212168,0,0,0,UNITED STATES,PA-ABS - US Student Loans
BHC,78446YAA1,US78446YAA10,ABS - Student Loans - FFELP,AFS,25154.20915,100.9887,No,0,,,0,0,0,0,5.118806852,5.177797003,0.360434181,5.453377251,5.349565455,0.517775388,0.010876291,0.010876291,0.217525814,0,0,0,UNITED STATES,PA-ABS - US Student Loans
